Model,Power_kW,Torque_Nm,Power_Benchmark_RPM,Torque_Benchmark_RPM,Compression_Enumerator,Weight_kg,Fuel_system,Gearbox,Engine_type,Throttle_pct,RPM,Gear,Speed_kmh,Consumption_L100km,Mileage_km_per_liter
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,40,1987,0,7.9,4.608,21.7
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,88,1943,0,17.1,7.778,12.86
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,45,3998,0,18.0,6.679,14.97
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,26,8040,0,20.9,7.31,13.68
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,29,7876,0,22.8,7.71,12.97
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,36,8945,0,32.2,9.364,10.68
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,61,8146,0,49.7,12.271,8.15
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,38,3043,0,11.6,5.289,18.91
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,26,1918,0,5.0,3.504,28.54
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,92,3970,0,36.5,11.077,9.03
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,26,3044,0,7.9,4.352,22.98
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,76,2102,0,16.0,7.249,13.8
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,7,8548,0,6.0,4.668,21.42
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,36,8906,0,32.1,9.439,10.59
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,19,3587,0,6.8,4.063,24.61
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,67,3705,0,24.8,8.373,11.94
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,50,3242,0,16.2,6.437,15.54
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,72,1804,0,13.0,6.689,14.95
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,56,5592,0,31.3,9.096,10.99
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,49,1046,0,5.1,4.348,23.0
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,10,4600,0,4.6,3.627,27.57
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,5,8112,0,4.1,4.342,23.03
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,85,8117,0,69.0,15.751,6.35
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,10,7138,0,7.1,4.714,21.21
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,97,4513,0,43.8,12.432,8.04
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,88,8737,0,76.9,17.001,5.88
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,45,1834,0,8.3,4.784,20.9
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,65,5318,0,34.6,9.924,10.08
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,100,6342,0,63.4,15.434,6.48
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,22,4752,0,10.5,5.012,19.95
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,97,5518,0,53.5,13.666,7.32
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,25,2801,0,7.0,3.913,25.56
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,36,4865,0,17.5,6.357,15.73
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,61,1364,0,8.3,5.312,18.83
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,16,7461,0,11.9,5.553,18.01
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,61,7324,0,44.7,11.509,8.69
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,90,8698,0,78.3,17.399,5.75
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,47,4837,0,22.7,7.393,13.53
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,17,5467,0,9.3,4.668,21.42
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,42,8723,0,36.6,10.246,9.76
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,6,6906,0,4.1,4.001,24.99
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,46,4680,0,21.5,7.347,13.61
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,89,7174,0,63.8,15.241,6.56
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,7,4985,0,3.5,3.276,30.53
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,42,6712,0,28.2,8.645,11.57
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,60,4853,0,29.1,9.027,11.08
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,87,1792,0,15.6,7.489,13.35
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,88,4647,0,40.9,11.702,8.55
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,55,8396,0,46.2,11.839,8.45
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,31,1164,0,3.6,3.345,29.9
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,40,5337,0,21.3,7.091,14.1
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,58,5673,0,32.9,9.623,10.39
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,5,8856,0,4.4,4.492,22.26
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,68,3060,0,20.8,7.808,12.81
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,26,7102,0,18.5,6.801,14.7
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,77,1492,0,11.5,6.66,15.02
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,13,1764,0,2.3,2.499,40.02
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,67,5131,0,34.4,10.039,9.96
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,88,5889,0,51.8,13.262,7.54
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,28,6602,0,18.5,6.81,14.68
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,79,8679,0,68.6,15.596,6.41
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,23,7065,0,16.2,6.352,15.74
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,44,6937,0,30.5,9.098,10.99
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,90,1501,0,13.5,7.329,13.64
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,62,5247,0,32.5,9.385,10.66
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,79,1699,0,13.4,6.848,14.6
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,61,1427,0,8.7,5.4,18.52
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,48,6085,0,29.2,8.874,11.27
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,9,3417,0,3.1,3.044,32.85
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,12,5283,0,6.3,4.016,24.9
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,100,4788,0,47.9,13.145,7.61
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,59,3689,0,21.8,7.496,13.34
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,32,8472,0,27.1,8.435,11.86
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,14,4132,0,5.8,3.752,26.65
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,58,2149,0,12.5,5.927,16.87
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,31,7347,0,22.8,7.467,13.39
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,67,1916,0,12.8,6.524,15.33
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,63,5972,0,37.6,10.304,9.7
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,34,1737,0,5.9,4.012,24.93
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,31,7654,0,23.7,7.777,12.86
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,98,2003,0,19.6,8.803,11.36
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,59,3742,0,22.1,7.678,13.02
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,77,1320,0,10.2,6.486,15.42
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,26,4596,0,11.9,5.213,19.18
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,53,3764,0,19.9,7.02,14.25
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,97,5163,0,50.1,13.173,7.59
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,58,4882,0,28.3,8.755,11.42
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,94,2003,0,18.8,8.341,11.99
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,45,5568,0,25.1,7.788,12.84
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,33,3818,0,12.6,5.394,18.54
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,11,6195,0,6.8,4.32,23.15
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,76,1713,0,13.0,6.918,14.46
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,18,3126,0,5.6,3.561,28.08
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,56,4778,0,26.8,8.369,11.95
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,64,1743,0,11.2,6.033,16.58
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,21,4681,0,9.8,4.799,20.84
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,52,6998,0,36.4,10.024,9.98
AJS Modena 125,5.2,7.5,7500.0,6500.0,10.44,234.18,Carburettor,Automatic,Single,73,3991,0,29.1,9.213,10.85
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,76,8812,0,67.0,15.505,6.45
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,78,4255,0,33.2,10.06,9.94
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,63,6668,0,42.0,11.267,8.88
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,70,4318,0,30.2,9.281,10.77
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,27,1792,0,4.8,3.587,27.88
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,63,7832,0,49.3,12.391,8.07
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,36,1291,0,4.6,3.833,26.09
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,56,3192,0,17.9,6.91,14.47
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,92,7029,0,64.7,15.274,6.55
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,21,8850,0,18.6,7.019,14.25
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,80,4423,0,35.4,10.437,9.58
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,78,5293,0,41.3,11.546,8.66
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,32,6208,0,19.9,6.946,14.4
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,74,7645,0,56.6,13.861,7.21
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,32,3889,0,12.4,5.359,18.66
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,78,8986,0,70.1,15.875,6.3
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,13,1016,0,1.3,2.232,44.8
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,99,6329,0,62.7,15.182,6.59
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,71,3408,0,24.2,8.569,11.67
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,41,8165,0,33.5,9.473,10.56
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,21,8712,0,18.3,6.924,14.44
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,72,3985,0,28.7,9.087,11.0
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,66,6254,0,41.3,11.137,8.98
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,98,7530,0,73.8,16.82,5.95
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,40,4104,0,16.4,6.176,16.19
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,63,5386,0,33.9,9.752,10.25
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,45,8176,0,36.8,10.116,9.89
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,25,5940,0,14.8,5.828,17.16
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,42,1024,0,4.3,4.024,24.85
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,65,7835,0,50.9,12.669,7.89
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,13,6501,0,8.5,4.704,21.26
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,77,4790,0,36.9,10.545,9.48
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,19,6329,0,12.0,5.537,18.06
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,44,2608,0,11.5,5.439,18.39
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,66,5682,0,37.5,10.63,9.41
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,27,3780,0,10.2,4.805,20.81
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,59,7229,0,42.7,11.309,8.84
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,11,3863,0,4.2,3.454,28.95
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,59,4643,0,27.4,8.697,11.5
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,30,3326,0,10.0,4.675,21.39
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,39,8750,0,34.1,9.804,10.2
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,35,2016,0,7.1,4.136,24.18
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,58,4471,0,25.9,8.501,11.76
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,10,5688,0,5.7,3.94,25.38
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,48,4399,0,21.1,7.167,13.95
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,53,1969,0,10.4,5.376,18.6
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,19,4290,0,8.2,4.341,23.04
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,36,6801,0,24.5,7.868,12.71
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,45,2322,0,10.4,5.355,18.67
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,17,4560,0,7.8,4.171,23.98
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,75,5875,0,44.1,11.825,8.46
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,6,2746,0,1.6,2.426,41.22
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,6,8320,0,5.0,4.632,21.59
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,53,4873,0,25.8,8.151,12.27
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,76,2684,0,20.4,7.953,12.57
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,17,8760,0,14.9,6.431,15.55
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,6,2848,0,1.7,2.387,41.89
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,28,6298,0,17.6,6.546,15.28
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,96,8146,0,78.2,17.509,5.71
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,44,4219,0,18.6,6.862,14.57
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,50,4739,0,23.7,7.834,12.76
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,29,4656,0,13.5,5.604,17.84
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,71,3829,0,27.2,8.783,11.39
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,35,4607,0,16.1,6.039,16.56
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,73,2919,0,21.3,7.941,12.59
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,83,6222,0,51.6,13.174,7.59
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,12,3461,0,4.2,3.293,30.37
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,36,6010,0,21.6,7.356,13.59
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,74,3579,0,26.5,8.863,11.28
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,48,6121,0,29.4,8.833,11.32
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,72,5772,0,41.6,11.411,8.76
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,28,8771,0,24.6,8.109,12.33
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,11,8866,0,9.8,5.534,18.07
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,72,5903,0,42.5,11.404,8.77
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,60,2507,0,15.0,6.685,14.96
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,56,5264,0,29.5,8.933,11.19
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,5,2954,0,1.5,2.381,42.0
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,80,2328,0,18.6,7.732,12.93
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,66,2199,0,14.5,6.677,14.98
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,17,8114,0,13.8,6.134,16.3
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,86,3232,0,27.8,9.47,10.56
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,9,6634,0,6.0,4.243,23.57
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,34,8456,0,28.8,8.79,11.38
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,64,2938,0,18.8,7.191,13.91
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,22,6646,0,14.6,6.082,16.44
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,40,4157,0,16.6,6.24,16.03
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,93,8890,0,82.7,18.091,5.53
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,52,8538,0,44.4,11.532,8.67
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,92,3559,0,32.7,10.549,9.48
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,71,4449,0,31.6,9.728,10.28
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,71,2269,0,16.1,7.18,13.93
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,39,3049,0,11.9,5.34,18.73
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,66,6398,0,42.2,11.355,8.81
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,25,6455,0,16.1,6.316,15.83
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,90,4348,0,39.1,11.262,8.88
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,33,3700,0,12.2,5.273,18.96
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,88,8854,0,77.9,17.323,5.77
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,88,6691,0,58.9,14.484,6.9
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,71,5986,0,42.5,11.42,8.76
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,71,4542,0,32.2,9.609,10.41
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,50,6585,0,32.9,9.545,10.48
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,81,6995,0,56.7,14.019,7.13
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,33,6404,0,21.1,7.167,13.95
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,49,3785,0,18.5,6.793,14.72
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,86,3401,0,29.2,9.607,10.41
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,25,2965,0,7.4,4.107,24.35
BMW C 400 GT,24.8,35.0,7500.0,6000.0,11.5,212.0,Injection,Automatic,Single,10,5358,0,5.4,3.931,25.44
